review_id,bank_id,review_text,rating,review_date,sentiment_label_vader,sentiment_score_vader,sentiment_label_distilbert,sentiment_score_distilbert,themes,primary_theme,source,created_at,bank_name,bank_code
136,2,the worst app humans ever created,1,2025-06-09,NEGATIVE,0.4767,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
137,2,it's not working,3,2025-06-05,NEUTRAL,0.0,NEGATIVE,0.9998,['Technical Issues'],Technical Issues,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
138,2,"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",1,2025-06-03,NEGATIVE,0.1884,NEGATIVE,0.9994,"['Technical Issues', 'Account Access Issues', 'Feature Requests']",Technical Issues,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
139,2,exceptional,5,2025-06-03,NEUTRAL,0.0,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
140,2,BoA Mobile good bank,5,2025-06-02,POSITIVE,0.4404,POSITIVE,0.9985,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
141,2,this is worest app 24/7 loading,1,2025-06-01,NEUTRAL,0.0,NEGATIVE,0.9935,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
142,2,BoA system is confartable,5,2025-06-01,NEUTRAL,0.0,NEGATIVE,0.998,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
143,2,"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",1,2025-05-27,NEGATIVE,0.8491,NEGATIVE,0.9998,['Technical Issues'],Technical Issues,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
144,2,Good service.,3,2025-05-25,POSITIVE,0.4404,POSITIVE,0.9999,['Customer Support'],Customer Support,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
145,2,the app crush frequently,1,2025-05-24,NEGATIVE,0.1531,NEGATIVE,0.9985,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
146,2,You guys keeps getting worst,1,2025-05-22,NEGATIVE,0.6249,NEGATIVE,0.9997,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
147,2,"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",1,2025-05-21,POSITIVE,0.7757,NEGATIVE,0.999,"['Technical Issues', 'Transaction Performance', 'User Interface & Experience', 'Feature Requests']",Technical Issues,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
148,2,BoA,2,2025-05-20,NEUTRAL,0.0,NEGATIVE,0.7411,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
149,2,but not opening on android,4,2025-05-19,NEUTRAL,0.0,NEGATIVE,0.9952,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
150,2,Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,1,2025-05-18,NEGATIVE,0.6249,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
151,2,amazing,5,2025-05-18,POSITIVE,0.5859,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
152,2,"this app does no work on Samsung a51, it just gives a preview of the logo",1,2025-05-11,NEGATIVE,0.296,NEGATIVE,0.9992,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
153,2,"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",5,2025-05-10,NEGATIVE,0.4639,NEGATIVE,0.9995,"['Technical Issues', 'Customer Support', 'Security & Privacy']",Technical Issues,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
154,2,liking this application good 👍,5,2025-05-07,POSITIVE,0.6808,POSITIVE,0.9997,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
155,2,"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",1,2025-05-06,NEGATIVE,0.775,NEGATIVE,0.999,"['Technical Issues', 'Account Access Issues', 'User Interface & Experience', 'Security & Privacy']",Technical Issues,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
156,2,it's really good 👍,5,2025-04-23,POSITIVE,0.4927,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
157,2,Bad app . it stuck when you open and noting WORKS.,1,2025-04-23,NEGATIVE,0.6705,NEGATIVE,0.9995,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
158,2,"the app isn't working after it asked me the password it starts loading, but it doesn't open",3,2025-04-20,NEUTRAL,0.0,NEGATIVE,0.9997,"['Account Access Issues', 'Transaction Performance']",Account Access Issues,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
159,2,Best,2,2025-04-19,POSITIVE,0.6369,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
160,2,It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,1,2025-04-19,NEGATIVE,0.6571,NEGATIVE,0.9997,"['Transaction Performance', 'Feature Requests']",Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
161,2,yideg,1,2025-04-18,NEUTRAL,0.0,NEGATIVE,0.7676,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
162,2,great boa,5,2025-04-10,POSITIVE,0.6249,POSITIVE,0.9993,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
163,2,Best,5,2025-04-10,POSITIVE,0.6369,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
164,2,boa of mobile backing,5,2025-04-09,NEUTRAL,0.0258,NEGATIVE,0.9806,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
165,2,faster bank of Abissinya,5,2025-04-08,NEUTRAL,0.0,POSITIVE,0.9722,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
166,2,i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,1,2025-04-08,NEGATIVE,0.4215,NEGATIVE,0.9997,['Technical Issues'],Technical Issues,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
167,2,it just doesn't work...so frustrating,1,2025-04-07,POSITIVE,0.3412,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
168,2,like,5,2025-04-06,POSITIVE,0.3612,POSITIVE,0.9911,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
169,2,it's not work correctly... you must have update it,1,2025-04-06,NEUTRAL,0.0,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
170,2,"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",5,2025-04-04,POSITIVE,0.6844,POSITIVE,0.9575,"['Transaction Performance', 'Account Access Issues', 'Feature Requests']",Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
171,2,after i typed in my password it says successfully logged out ...and goes back to the first page,2,2025-04-04,POSITIVE,0.4939,NEGATIVE,0.5857,['Account Access Issues'],Account Access Issues,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
172,2,good but they don't update enough don't add new things,3,2025-04-04,POSITIVE,0.2382,NEGATIVE,0.9694,['Feature Requests'],Feature Requests,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
173,2,it doesn't work period z slowest mobile banking ever i would rather use *815#,1,2025-04-01,NEUTRAL,0.0,NEGATIVE,0.9991,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
174,2,"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",1,2025-03-31,NEUTRAL,0.0,NEGATIVE,0.9974,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
175,2,good application,5,2025-03-30,POSITIVE,0.4404,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
176,2,this version is not working for me I cannot even buy card. I cannot send money,1,2025-03-30,NEUTRAL,0.0,NEGATIVE,0.9996,['Technical Issues'],Technical Issues,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
177,2,"It can't actively on initialization, it says incorrect OTP getting the exact OTP",1,2025-03-29,NEGATIVE,0.2411,NEGATIVE,0.9996,['Security & Privacy'],Security & Privacy,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
178,2,always problematic hardly works,1,2025-03-26,NEGATIVE,0.4404,NEGATIVE,0.9996,['Technical Issues'],Technical Issues,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
179,2,considering the fact the bank is huge this app really bad you could do better,1,2025-03-25,POSITIVE,0.1045,NEGATIVE,0.9997,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
180,2,"worst app and Bank ever u be ashamed, scammer",1,2025-03-24,NEGATIVE,0.802,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
181,2,great BoA,5,2025-03-22,POSITIVE,0.6249,POSITIVE,0.9993,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
182,2,best,5,2025-03-21,POSITIVE,0.6369,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
183,2,i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,1,2025-03-21,POSITIVE,0.3182,NEGATIVE,0.9988,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
184,2,there is no speed,1,2025-03-19,NEGATIVE,0.296,NEGATIVE,0.9994,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
185,2,"For anyone who wants to download it, just don't!!!",1,2025-03-19,NEUTRAL,0.0,NEGATIVE,0.9994,['Feature Requests'],Feature Requests,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
186,2,wonderful,5,2025-03-19,POSITIVE,0.5719,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
187,2,all worck,5,2025-03-19,NEUTRAL,0.0,NEGATIVE,0.9971,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
188,2,Loved it,5,2025-03-14,POSITIVE,0.5994,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
189,2,Wow,1,2025-03-14,POSITIVE,0.5859,POSITIVE,0.9996,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
190,2,"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",1,2025-03-12,POSITIVE,0.7962,NEGATIVE,0.9986,"['Security & Privacy', 'Technical Issues']",Security & Privacy,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
191,2,Improved to be the best,5,2025-03-11,POSITIVE,0.8074,POSITIVE,0.9999,['Feature Requests'],Feature Requests,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
192,2,BoA,5,2025-03-11,NEUTRAL,0.0,NEGATIVE,0.7411,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
193,2,"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",3,2025-03-11,NEGATIVE,0.8392,NEGATIVE,0.9975,"['Technical Issues', 'Transaction Performance']",Technical Issues,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
194,2,BoA Greqt Ethiopian bank.,5,2025-03-11,NEUTRAL,0.0,NEGATIVE,0.8458,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
195,2,"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",1,2025-03-10,POSITIVE,0.3612,NEGATIVE,0.9995,['Technical Issues'],Technical Issues,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
196,2,Almost better compared to cbe where it is not qualified for,4,2025-03-09,POSITIVE,0.3832,NEGATIVE,0.9742,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
197,2,what awesome apps. it is very simple to use and more much important apps.,5,2025-03-09,POSITIVE,0.7334,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
198,2,Wonderfull app,5,2025-03-08,NEUTRAL,0.0,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
199,2,i can't use this app why?,5,2025-03-07,NEUTRAL,0.0,NEGATIVE,0.9993,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
200,2,Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,1,2025-03-06,POSITIVE,0.3331,NEGATIVE,0.9997,"['Account Access Issues', 'Transaction Performance']",Account Access Issues,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
201,2,Wow,4,2025-03-05,POSITIVE,0.5859,POSITIVE,0.9996,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
202,2,bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,1,2025-03-05,NEGATIVE,0.8205,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
203,2,AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,1,2025-03-04,NEGATIVE,0.1531,NEGATIVE,0.9959,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
204,2,Good app,5,2025-03-03,POSITIVE,0.4404,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
205,2,"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",1,2025-03-03,NEUTRAL,0.0,NEGATIVE,0.9916,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
206,2,It has good features but sometimes it doesn't work...0,1,2025-03-02,POSITIVE,0.2382,NEGATIVE,0.9957,['Feature Requests'],Feature Requests,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
207,2,Very poor proformance,1,2025-03-01,NEGATIVE,0.5256,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
208,2,It's not opening. Really frustrating,1,2025-03-01,POSITIVE,0.3865,NEGATIVE,0.9997,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
209,2,Verry Amazing App from all IB,5,2025-03-01,POSITIVE,0.5859,POSITIVE,0.9997,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
210,2,Not working on this days,1,2025-02-26,NEUTRAL,0.0,NEGATIVE,0.9973,['Technical Issues'],Technical Issues,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
211,2,Thank you BoA,5,2025-02-23,POSITIVE,0.3612,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
212,2,best banking app in the wworld,5,2025-02-22,POSITIVE,0.6369,POSITIVE,0.9996,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
213,2,Nice app and it's easy to use,5,2025-02-21,POSITIVE,0.6908,POSITIVE,0.9998,['User Interface & Experience'],User Interface & Experience,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
214,2,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",1,2025-02-15,POSITIVE,0.4242,NEGATIVE,0.9993,"['Transaction Performance', 'Technical Issues', 'Feature Requests']",Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
215,2,This is help full i like ittttt,5,2025-02-14,POSITIVE,0.6369,POSITIVE,0.9978,['Customer Support'],Customer Support,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
216,2,The is not functional at all?,2,2025-02-12,NEUTRAL,0.0,NEGATIVE,0.9997,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
217,2,Best bank,5,2025-02-08,POSITIVE,0.6369,POSITIVE,0.9997,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
218,2,Make it easy and convienient to use and perfect for all to high prefrence and choice.,3,2025-02-07,POSITIVE,0.765,POSITIVE,0.9997,['User Interface & Experience'],User Interface & Experience,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
219,2,I have been using this app for two years.It is amazing.,5,2025-02-01,POSITIVE,0.5859,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
220,2,Good 👍,5,2025-01-31,POSITIVE,0.4404,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
221,2,Sad experience,1,2025-01-30,NEGATIVE,0.4767,NEGATIVE,0.9991,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
222,2,Always do update and that is annoying,3,2025-01-27,NEGATIVE,0.4019,NEGATIVE,0.9994,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
223,2,"Best app, somehow waiting a few minutes",5,2025-01-23,POSITIVE,0.6369,NEGATIVE,0.6387,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
224,2,I can't dijitalize my atm in the apollo app on my phone,1,2025-01-22,NEUTRAL,0.0,NEGATIVE,0.9946,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
225,2,Whenever I try to sign in app close please fixed it out,2,2025-01-21,POSITIVE,0.3182,NEGATIVE,0.9977,['Account Access Issues'],Account Access Issues,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
226,2,Beter,5,2025-01-21,NEUTRAL,0.0,POSITIVE,0.6772,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
227,2,Boa,4,2025-01-18,NEUTRAL,0.0,NEGATIVE,0.7411,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
228,2,Aadan Axmed Barkhadle,5,2025-01-17,NEUTRAL,0.0,POSITIVE,0.6128,[],Other,Google Play,2025-11-27 17:37:39.312210,Bank of Abyssinia,BOA
